long4 弄 2 哢 7830 "弄到 弄清 玩弄 摆弄" "弄 nong4 to do; to manage; to handle; to play with; to fool with; to mess with; to fix; to toy with
弄到 nong4dao4 to get hold of; to obtain; to secure; to come by
弄清 nong4qing1 to clarify; to fully understand
玩弄 wan2nong4 to play with; to toy with; to dally with; to engage in; to resort to
摆弄 bai3nong4 to move back and forth; to fiddle with"
long4 哢 2  7829  "哢 long4 to sing or chirp (of birds); music sound"
liu1 熘 2 溜 7828  "熘 liu1 quick-fry; sim. to stir-frying, but with cornstarch added"
liao1 蹽 2 撩 7827  "蹽 liao1 to run; to slip away; to stride"
leng4 愣 2 堎 7826 发愣 "愣 leng4 to look distracted; to stare blankly; distracted; blank; (coll.) unexpectedly; rash; rashly
发愣 fa1leng4 to stare blankly; to be in a daze"
leng4 堎 2 愣 7825  
lan4 烂 2 滥 7824 "灿烂 破烂 腐烂 绚烂" "烂 lan4 soft; mushy; well-cooked and soft; to rot; to decompose; rotten; worn out; chaotic; messy; utterly; thoroughly; crappy; bad
灿烂 can4lan4 to glitter; brilliant; splendid
破烂 po4lan4 worn-out; dilapidated; tattered; ragged; (coll.) rubbish; junk
腐烂 fu3lan4 to rot; to putrefy; (fig.) corrupt
绚烂 xuan4lan4 splendid; gorgeous; dazzling"
lan4 滥 2 烂 7823 "泛滥 滥用 滥杀" "滥 lan4 overflowing; excessive; indiscriminate
泛滥 fan4lan4 to be in flood; to overflow (the banks); to inundate; to spread unchecked
滥用 lan4yong4 to misuse; to abuse
滥杀 lan4sha1 to kill indiscriminately; to massacre"
kuan1 髋 2 宽 7822  "髋 kuan1 pelvis; pelvic"
kuan1 宽 2 髋 7821 "宽容 宽敞 宽带 宽阔" "宽 kuan1 wide; broad; loose; relaxed; lenient
宽容 kuan1rong2 lenient; tolerant; indulgent; charitable; to forgive
宽敞 kuan1chang5 spacious; wide
宽带 kuan1dai4 broadband
宽阔 kuan1kuo4 expansive; wide; width; thickness"
kuai3 蒯 2 㧟 7820  "蒯 kuai3 a rush; scirpus cyperinus"
kuai3 㧟 2 蒯 7819  "㧟 kuai3 (dialect) to scratch (an itch); to carry on the arm; to scoop up"
kua3 垮 2 侉 7818 "垮台 打垮 压垮" "垮 kua3 to collapse (lit. or fig.)
垮台 kua3tai2 (of a dynasty, regime etc) to collapse; to fall from power
打垮 da3kua3 to defeat; to strike down; to destroy
压垮 ya1kua3 to cause sth to collapse under the weight; (fig.) to overwhelm"
kua3 侉 2 垮 7817  "侉 kua3 foreign accent"
kua1 姱 2 夸 7816  "姱 kua1 fascinating; pretty"
kua1 夸 2 姱 7815 "夸张 夸奖 夸大 夸耀" "夸 kua1 to boast; to exaggerate; to praise
夸张 kua1zhang1 to exaggerate; overstated; exaggerated; hyperbole; (coll.) excessive; ridiculous; outrageous
夸奖 kua1jiang3 to praise; to applaud; to compliment
夸大 kua1da4 to exaggerate
夸耀 kua1yao4 to brag about; to flaunt"
kai4 炌 2 忾 7814  "炌 kai4 flaming fire"
kai4 忾 2 炌 7813  "忾 kai4 anger"
jue1 撅 2 噘 7812  "撅 jue1 to protrude; to stick out; to embarrass (people)"
jue1 噘 2 撅 7811  "噘 jue1 to pout; (dialect) to scold"
juan3 锩 2 卷 7810  
huan3 缓 2 㬊 7809 "缓缓 缓慢 缓解 缓和" "缓 huan3 slow; unhurried; sluggish; gradual; not tense; relaxed; to postpone; to defer; to stall; to stave off; to revive; to recuperate
缓缓 huan3huan3 slowly; unhurriedly; little by little
缓慢 huan3man4 slow
缓解 huan3jie3 to bring relief; to alleviate (a crisis); to dull (a pain)
缓和 huan3he2 to ease (tension); to alleviate; to moderate; to allay; to make more mild"
huan3 㬊 2 缓 7808  
huan1 獾 2 欢 7807  "獾 huan1 badger"
huan1 欢 2 獾 7806 "喜欢 欢迎 欢乐 欢喜" "欢 huan1 joyous; happy; pleased; hubbub; clamor; a breed of horse
喜欢 xi3huan5 to like; to be fond of
欢迎 huan1ying2 to welcome; welcome
欢乐 huan1le4 gaiety; gladness; glee; merriment; pleasure; happy; joyous; gay
欢喜 huan1xi3 happy; joyous; delighted; to like; to be fond of"
hong4 讧 2  7805 内讧 "讧 hong4 strife; disorder; rioting; fighting
内讧 nei4hong4 internal strife"
hong3 唝 2  7804  
heng4 堼 2  7803  
heng1 哼 2 亨 7802 哼唱 "哼 heng1 to groan; to snort; to hum; to croon
哼唱 heng1chang4 to hum; to croon"
heng1 亨 2 哼 7801 "亨利 大亨 亨特" "亨 heng1 prosperous; henry (unit of inductance)
亨利 heng1li4 henry (name); henry (unit of inductance)
大亨 da4heng1 big shot; top gun; superstar; vip
亨特 heng1te4 hunter (name)"
hao3 郝 2 好 7800  
hang4 沆 2  7799  "沆 hang4 a ferry; fog; flowing"
ha1 铪 2 哈 7798  "铪 ha1 hafnium (chemistry)"
ha1 哈 2 铪 7797 "哈利 哈佛 哈欠 哈达" "哈 ha1 (slang) to be infatuated with; to adore
哈利 ha1li4 harry
哈佛 ha1fo2 harvard
哈欠 ha1qian5 yawn
哈达 ha3da2 khata (tibetan or mongolian ceremonial scarf)"
guang4 逛 2  7796 "闲逛 游逛" "逛 guang4 to stroll; to visit
闲逛 xian2guang4 to stroll
游逛 you2guang4 to go sightseeing; to spend one's leisure time wandering around"
guang3 犷 2 广 7795 粗犷 "犷 guang3 rough; uncouth; boorish
粗犷 cu1guang3 rough; rude; boorish; straightforward; uninhibited"
guang3 广 2 犷 7794 "广告 广场 广州 广播" "广 guang3 wide; numerous; to spread
广告 guang3gao4 to advertise; a commercial; advertisement
广场 guang3chang3 public square; plaza
广州 guang3zhou1 guangzhou subprovincial city and capital of guangdong; canton
广播 guang3bo1 broadcast; broadcasting; to broadcast; (formal) to propagate; to publicize"
guai4 怪 2 夬 7793 "奇怪 难怪 古怪 怪物" "怪 guai4 bewildering; odd; strange; uncanny; devil; monster; to wonder at; to blame; quite; rather
奇怪 qi2guai4 strange; odd; to marvel; to be baffled
难怪 nan2guai4 (it's) no wonder (that...); (it's) not surprising (that)
古怪 gu3guai4 strange; weird; eccentric; bizarre
怪物 guai4wu5 monster; freak; eccentric person"
guai4 夬 2 怪 7792  "夬 guai4 decisive"
guai1 掴 2 乖 7791  "掴 guai1 to slap"
guai1 乖 2 掴 7790 "乖乖 乖巧 卖乖" "乖 guai1 (of a child) obedient, well-behaved; clever; shrewd; alert; perverse; contrary to reason; irregular; abnormal
乖乖 guai1guai1 (of a child) well-behaved; obediently; (term of endearment for a child) darling; sweetie
乖巧 guai1qiao3 clever (child); smart; lovable; cute
卖乖 mai4guai1 to show off one's cleverness; (of sb who has received beneficial treatment) to profess to have been hard done by"
gua3 寡 2 剐 7789 "寡妇 寡人 多寡 寡头" "寡 gua3 few; scant; widowed
寡妇 gua3fu5 widow
寡人 gua3ren2 i (first person pronoun used by royalty or nobility)
多寡 duo1gua3 number; amount
寡头 gua3tou2 oligarch"
gua3 剐 2 寡 7788  "剐 gua3 cut off the flesh as punishment"
geng4 暅 2  7787  
gen1 跟 2 根 7786 "跟着 跟前 跟踪 跟随" "跟 gen1 heel; to follow closely; to go with; (of a woman) to marry sb; with; compared with; to; towards; and (joining two nouns)
跟着 gen1zhe5 to follow after; immediately afterwards
跟前 gen1qian5 (of children, parents etc) at one's side; living with one
跟踪 gen1zong1 to follow sb's tracks; to tail; to shadow; tracking
跟随 gen1sui2 to follow"
gen1 根 2 跟 7785 "根本 根据 根源 压根" "根 gen1 root; basis; classifier for long slender objects, e.g. cigarettes, guitar strings; radical (chemistry)
根本 gen1ben3 fundamental; basic; root; simply; absolutely (not); (not) at all
根据 gen1ju4 according to; based on; basis; foundation
根源 gen1yuan2 origin; root (cause)
压根 ya4gen1 (mainly used in the negative) in the first place; absolutely; simply"
gang3 港 2 岗 7784 "香港 港口 港币 港元" "港 gang3 harbor; port
香港 xiang1gang3 hong kong
港口 gang3kou3 port; harbor
港币 gang3bi4 hong kong currency; hong kong dollar
港元 gang3yuan2 hong kong dollar"
ga3 尕 2  7783  "尕 ga3 little (dialect)"
fou3 缶 2 否 7782  "缶 fou3 pottery"
feng3 讽 2 唪 7781 "讽刺 嘲讽 讥讽 反讽" "讽 feng3 to satirize; to mock; to recite
讽刺 feng3ci4 to satirize; to mock; irony; satire; sarcasm
嘲讽 chao2feng3 to sneer at; to ridicule; to taunt
讥讽 ji1feng3 to satirize; to ridicule; to mock
反讽 fan3feng3 irony; to satirize"
feng3 唪 2 讽 7780  "唪 feng3 recite; chant"
fan3 返 2 反 7779 "返回 往返 重返 遣返" "返 fan3 to return (to)
返回 fan3hui2 to return to; to come (or go) back
往返 wang3fan3 to go back and forth; to go to and fro; to do a round trip
重返 chong2fan3 to return to
遣返 qian3fan3 to repatriate (e.g. prisoners of war); to send back"
fan3 反 2 返 7778 "反应 反对 反映 反而" "反 fan3 contrary; in reverse; inside out or upside down; to reverse; to return; to oppose; opposite; against; anti-; to rebel; to use analogy; instead
反应 fan3ying4 to react; to respond; reaction; response; reply; chemical reaction
反对 fan3dui4 to fight against; to oppose; to be opposed to; opposition
反映 fan3ying4 to mirror; to reflect; mirror image; reflection; (fig.) to report; to make known; to render
反而 fan3er2 on the contrary; instead"
fa4 珐 2  7777  "珐 fa4 enamel ware; cloisonne ware"
fa4 发 2 珐 7776 "发现 发展 发生 发表" "发 fa1 to send out; to show (one's feeling); to issue; to develop; to make a bundle of money; classifier for gunshots (rounds)
发现 fa1xian4 to notice; to become aware of; to discover; to find; to detect; a discovery
发展 fa1zhan3 development; growth; to develop; to grow; to expand
发生 fa1sheng1 to happen; to occur; to take place; to break out
发表 fa1biao3 to issue; to publish"
fa3 砝 2 法 7775  "砝码 fa3ma3 standard weight (used on a balance scale)"
fa3 法 2 砝 7774 "无法 方法 办法 法国" "法 fa3 france; french; law; method; way; to emulate; law
无法 wu2fa3 unable; incapable
方法 fang1fa3 method; way; means
办法 ban4fa3 means; method; way (of doing sth)
法国 fa3guo2 france; french"
dun3 趸 2 盹 7773  "趸 dun3 wholesale"
dun3 盹 2 趸 7772 打盹 "盹 dun3 doze; nap
打盹 da3dun3 to doze off"
duan1 耑 2 端 7771  
duan1 端 2 耑 7770 "极端 顶端 终端 端正" "端 duan1 end; extremity; item; port; to hold sth level with both hands; to carry; regular; start; origin
极端 ji2duan1 extreme
顶端 ding3duan1 summit; peak
终端 zhong1duan1 end; terminal
端正 duan1zheng4 upright; regular; proper; correct"
dong3 董 2 懂 7769 "董事 古董" "董 dong3 to supervise; to direct; director
董事 dong3shi4 board member
古董 gu3dong3 curio; antique"
dong3 懂 2 董 7768 "懂得 懂事 听懂 看懂" "懂 dong3 to understand; to comprehend
懂得 dong3de5 to understand; to know; to comprehend
懂事 dong3shi4 to grow beyond the naivete of childhood; to be aware of what is going on in the world; (esp. of a child) sensible; thoughtful; intelligent
听懂 ting1dong3 to understand (on hearing); to catch (what is spoken)
看懂 kan4dong3 to understand what one is reading or watching"
diu1 铥 2 丢 7767  "铥 diu1 thulium (chemistry)"
diu1 丢 2 铥 7766 "丢失 丢下 丢掉 丢人" "丢 diu1 to lose; to put aside; to throw
丢失 diu1shi1 to lose; to misplace
丢下 diu1xia4 to abandon
丢掉 diu1diao4 to lose; to throw away; to discard; to cast away
丢人 diu1ren2 to lose face"
die1 跌 2 爹 7765 "下跌 跌倒 跌落 跌幅" "跌 die1 to fall; to tumble; to trip; (of prices etc) to drop
下跌 xia4die1 to fall; to tumble
跌倒 die1dao3 to tumble; to fall; fig. to suffer a reverse (in politics or business)
跌落 die1luo4 to fall; to drop
跌幅 die1fu2 decline (in value); extent of a drop"
die1 爹 2 跌 7764 "老爹 爹爹 爹娘 干爹" "爹 die1 dad
老爹 lao3die1 (dialect) father; old man; sir
爹爹 die1die5 daddy; granddad
爹娘 die1niang2 (dialect) parents
干爹 gan1die1 adoptive father (traditional adoption, i.e. without legal ramifications)"
deng3 等 2 戥 7763 "等等 等待 等到 等于" "等 deng3 class; rank; grade; equal to; same as; to wait for; to await; et cetera; and so on; et al. (and other authors); after; as soon as; once
等等 deng3deng3 et cetera; and so on ...
等待 deng3dai4 to wait; to wait for
等到 deng3dao4 to wait until; by the time when (sth is ready etc)
等于 deng3yu2 to equal; to be tantamount to"
deng3 戥 2 等 7762  "戥 deng3 small steelyard for weighing money"
dao2 捯 2  7761  "捯 dao2 (coll.) to reel in (string, yarn etc) by pulling hand over hand or by coiling; to step along; to look into; to pursue (a matter)"
cui3 璀 2 漼 7760 璀璨 "璀 cui3 luster of gems
璀璨 cui3can4 bright; resplendent"
cui3 漼 2 璀 7759  "漼 cui3 having the appearance of depth"
cu2 殂 2 徂 7758  "殂 cu2 to die"
cu2 徂 2 殂 7757  "徂 cu2 to go; to reach"
chui1 炊 2 吹 7756 "炊烟 炊具" "炊 chui1 to cook food
炊烟 chui1yan1 smoke from kitchen chimneys
炊具 chui1ju4 cooking utensils; cookware; cooker"
chui1 吹 2 炊 7755 "吹牛 鼓吹 吹嘘 吹捧" "吹 chui1 to blow; to play a wind instrument; to blast; to puff; to boast; to brag; to end in failure; to fall through
吹牛 chui1niu2 to talk big; to shoot off one's mouth; to chat (dialect)
鼓吹 gu3chui1 to agitate for; to enthusiastically promote
吹嘘 chui1xu1 to brag
吹捧 chui1peng3 to flatter; to laud sb's accomplishments; adulation"
chuang4 怆 2 创 7754 悲怆 "怆 chuang4 mournful; sad; grieved; sorry
悲怆 bei1chuang4 sorrow; tragic"
chuan4 钏 2 串 7753  "钏 chuan4 armlet; bracelet"
chuan4 串 2 钏 7752 "串门 串联 客串 串通" "串 chuan4 to string together; to skewer; to connect wrongly; to gang up; to rove; string; bunch; skewer; classifier for things that are strung together, or in a bunch, or in a row: string of, bunch of, series of; to make a swift or abrupt linear movement (like a bead on an abacus); to move across
串门 chuan4men2 to call on sb; to drop in; to visit sb's home
串联 chuan4lian2 to establish ties or contact; in series connection (electricity)
客串 ke4chuan4 to appear on stage in an amateur capacity; (of a professional) to make a guest appearance; (fig.) to assume a role outside one's usual duties; to substitute for
串通 chuan4tong1 to collude; to collaborate; to gang up"
chuan3 舛 2 喘 7751  "舛 chuan3 mistaken; erroneous; contradictory"
chuan3 喘 2 舛 7750 "喘息 喘气 哮喘 气喘" "喘 chuan3 to gasp; to pant; asthma
喘息 chuan3xi1 to gasp for breath; to take a breather
喘气 chuan3qi4 to breathe deeply; to pant; to gasp; to take a breather; to catch one's breath
哮喘 xiao4chuan3 asthma
气喘 qi4chuan3 to gasp for breath; asthma"
chuai1 搋 2  7749  "搋 chuai1 to knead; to rub; to clear a drain with a pump; to conceal sth in one's bosom; to carry sth under one's coat"
chong4 铳 2  7748  "铳 chong4 gun"
cheng4 秤 2 牚 7747  "秤 cheng4 steelyard; roman balance"
cheng4 牚 2 秤 7746  
che3 扯 2  7745 "牵扯 拉扯 扯淡 胡扯" "扯 che3 to pull; to tear; (of cloth, thread etc) to buy; to chat; to gossip; hokey; to pull; to tear
牵扯 qian1che3 to involve; to implicate; to be interrelated
拉扯 la1che5 to drag; to pull; to raise a child (through difficulties); to help; to support; to drag in; to chat
扯淡 che3dan4 to talk nonsense
胡扯 hu2che3 to chatter; nonsense; blather"
che1 砗 2 车 7744  
chao3 炒 2 吵 7743 "炒作 炒菜 炒饭 炒股" "炒 chao3 to stir-fry; to speculate; to hype; to fire (sb)
炒作 chao3zuo4 to hype; to promote (in the media)
炒菜 chao3cai4 to stir-fry; to do the cooking; stir-fried dish
炒饭 chao3fan4 fried rice
炒股 chao3gu3 (coll.) to speculate in stocks"
chai4 虿 2 瘥 7742  "虿 chai4 (scorpion); an insect"
chai4 瘥 2 虿 7741  "瘥 chai4 to recover from disease"
cen2 涔 2 岑 7740  "涔 cen2 overflow; rainwater; tearful"
cen2 岑 2 涔 7739  "岑 cen2 small hill"
cao1 糙 2 操 7738 粗糙 "糙 cao1 rough; coarse (in texture)
粗糙 cu1cao1 crude; gruff; rough; coarse"
cao1 操 2 糙 7737 "操作 操场 操心 操纵" "操 cao1 to grasp; to hold; to operate; to manage; to control; to steer; to exercise; to drill (practice); to play; to speak (a language)
操作 cao1zuo4 to work; to operate; to manipulate
操场 cao1chang3 playground; sports field; drill ground
操心 cao1xin1 to worry about
操纵 cao1zong4 to operate; to control; to rig; to manipulate"
cai1 猜 2 偲 7736 "猜测 猜想 竞猜 猜疑" "猜 cai1 to guess
猜测 cai1ce4 to guess; to conjecture; to surmise
猜想 cai1xiang3 to guess; to conjecture; to suppose; (math.) hypothesis
竞猜 jing4cai1 to compete in solving puzzles
猜疑 cai1yi2 to suspect; to have misgivings; suspicious; misgivings"
cai1 偲 2 猜 7735  
ca1 擦 2 嚓 7734 "摩擦 擦拭 擦干 擦掉" "擦 ca1 to rub; to scratch; to towel; to wipe with a towel; to apply (lipstick, lotion etc); to touch; to brush (past); to shred (vegetables etc)
摩擦 mo2ca1 friction; rubbing; chafing; fig. disharmony; conflict
擦拭 ca1shi4 to wipe clean
擦干 ca1gan1 to wipe dry
擦掉 ca1diao4 to wipe"
bu2 醭 2  7733  "醭 bu2 mold on liquids"
bu1 逋 2 晡 7732  "逋 bu1 to flee; to abscond; to owe"
bu1 晡 2 逋 7731  
bo3 跛 2 簸 7730  "跛 bo3 to limp; lame; crippled"
bi2 鼻 2 荸 7729 "鼻子 鼻涕 鼻孔 鼻梁" "鼻 bi2 nose
鼻子 bi2zi5 nose
鼻涕 bi2ti4 nasal mucus; snivel; snot
鼻孔 bi2kong3 nostril
鼻梁 bi2liang2 bridge of the nose"
bi2 荸 2 鼻 7728  
bi1 鲾 2 逼 7727  "鲾 bi1 the ponyfishes, aka slipmouths (leiognathidae, a family of fishes in the order perciformes)"
bi1 逼 2 鲾 7726 "逼迫 逼近 逼真 逼人" "逼 bi1 to compel; to pressure; to force (sb to do sth); to compel; to press for; to extort; to press on towards; to press up to; to close in on
逼迫 bi1po4 to force; to compel; to coerce
逼近 bi1jin4 to press on towards; to close in on; to approach; to draw near
逼真 bi1zhen1 lifelike; true to life; distinctly; clearly
逼人 bi1ren2 pressing; threatening"
beng3 琫 2  7725  "琫 beng3 gem ornament of scabbard"
bao2 雹 2  7724 冰雹 "雹 bao2 hail
冰雹 bing1bao2 hail; hailstone"
bai2 白 2  7723 "明白 白色 白酒 苍白" "白 bai2 white; snowy; pure; bright; empty; blank; plain; clear; to make clear; in vain; gratuitous; free of charge; reactionary; anti-communist; funeral; to stare coldly; to write wrong character; to state; to explain; vernacular; spoken lines in opera
明白 ming2bai5 clear; obvious; unequivocal; to understand; to realize
白色 bai2se4 white; fig. reactionary; anti-communist
白酒 bai2jiu3 baijiu, a spirit usually distilled from sorghum
苍白 cang1bai2 pale; wan"
ao3 袄 2 媪 7722 棉袄 "袄 ao3 coat; jacket; short and lined coat or robe
棉袄 mian2ao3 cotton-padded jacket"
ao3 媪 2 袄 7721  "媪 ao3 old woman"
ao1 凹 2  7720 凹陷 "凹 ao1 depressed; sunken; indented; concave; female (connector etc)
凹陷 ao1xian4 to cave in; hollow; sunken; depressed"
ang2 昂 2 卬 7719 "昂贵 高昂 激昂 昂首" "昂 ang2 to lift; to raise; to raise one's head; high; high spirits; soaring; expensive
昂贵 ang2gui4 expensive; costly
高昂 gao1ang2 to hold (one's head) high; expensive; high (spirits etc)
激昂 ji1ang2 impassioned; worked up
昂首 ang2shou3 head high; in high spirits; to raise one's head (e.g. of neighing horse)"
ang2 卬 2 昂 7718  "卬 ang2 i (regional colloquial); me"
